id,sentiment,text
1500612,4,@tommcfly ONLY 200 SLEEPS TILL CHRISTMAS!    i hope you're day got better Mr. Fletcher..!  
864333,4,Morninggg. Going to Reading today! 
1583551,4,Medicine news? Visit my blog  HTTP://antoniocaperna.Typepad.com
1305617,4,Wearing a t-shirt out and about. At least I got called a lady tonight already 
1482174,4,"Got my mad dog face on. WHAT WHAT WHAT WHAT WHAT WHAT. (Seriously though, going walking in the park!  And then laundry? D"
100846,0,Goddamnit. I have to go to school in a few hours. 
588996,0,night everyone. I have court tomorrow and have to get up at like 7 so i can't stay up :/ wish me luck  i need to stop partying. &gt;.&lt; ug ...
167732,0,"never thought i'd say this, but i miss my 9-5 job, the commute, my cubicle, free food &amp; coffee and being downtown. why did i quit? "
862522,4,Jettin home to pack!!! Off early  ready to rock the go go and bring that funk back
839409,4,headlines on those pages got me lookn so illiterate on this great mixtape release eve. smh... be clear. i am myspace.com/ib3! 
1234963,4,"@VAinParadise I have a problem -half awake @adamurbanski. Will need to get him  espresso shot, coffee not enough "
1031617,4,Lauren gibson is.... Da da da..... *FUTURE LSMSA STUDENT* YAY!!! Now where's my prize?? 
344617,0,@nicolewilson and i'm STILL super tired. 
791991,0,"Taking the day off from the interwebs... no Tweets, no emails, and no boards for me "
817833,4,@lorenbaker The world is close 
543681,0,@elegantmachines Sorry to hear that 
875514,4,"@markhoppus from one SW fan to another, its Free Comic Book Day! And they're giving out a clone wars comic for free at comic book stores "
681042,0,@Turkish_Goddess awww 
601002,0,Oh god help me!!!!!! My mom is killing me with make up and the straightnee!!!! 
797553,0,@Leebeadell I wouldn't know  No one shared their's ;)
334551,0,Feeling sick from dinner..food wasn't that great. 
1323498,4,heh heh heh I miss out on amaths test on Friday to go to Sydney!!!  !WHOOHOO!
240303,0,"I'm tiiiired  Cally park soon, yes?"
109172,0,@PhlaymzGudMoney ohhh I didn't mean too... Booooo natalie  *walks away with head down
386952,0,Mucus monster is threatening to rise up and drown me or smother me in my tissues  Irn Bru is my last hope.
60145,0,"IT'S NOT SUNNY OUTSIDE!  Elma, Me, Madelene and Elin was going to the beach and take photos today! Hope the sun is going to shine anyway!"
478423,0,@alun_vega Yeh. Still. Looks like it doesn't bode well for certain characters on TW.  Say it ain't so!
1490315,4,"@nikkins let me count the plugs I have in my current size: Oh, five pairs, maybe? About to be a few more. "
854902,4,@Sendall I know what you mean.  It's science!?  
708012,0,"My kingdom for a Firewire 800 cable. I had one, I should have bought two for situations like the one facing me now. "
1415270,4,LOVED Coraline  also seriously considering dyeing my hair blue. thoughts?!lol
1580586,4,"Morning all, looking nice &amp; sunny here on the coast! Happy days "
919124,4,When spelling is important.  http://bit.ly/jdk0Z
1023921,4,Nice weather. 
20162,0,@stevecampbelluk working a Sunday after partying!  lol
469248,0,"@cMizen I know how you feel, everything just seems odd. And I miss everyone, all this just turning up for exams is crap "
608999,0,Wished I could stay longer at the chalet 
1588016,4,@brettjones Did you use long tweezers and make the thawed rodents &quot;run?&quot; 
771837,0,"So bored! I look horrible!! And to top it off the weather really, really sucks! Grrrr! "
1128321,4,http://twitpic.com/6afzj - Long hair  Spring 2009
205780,0,Don't wanna come home!  No computer jobs at the beach!  Sucks.  
158990,0,i've run out of interesting things to twitter about 
1024,0,@graemearcher I am sad about Innocent selling out too! 
960877,4,Filming!!! Loooooving it!!!! 
502487,0,soo happy to b home. had kind of  a messed up day 
844350,4,"just finished baking cookies, CHOC CHIP cookies.  (hoping to get my jac vanek bracelets before JUN3.)"
1503478,4,@JuanBYF firecrotch is going to get a kinji kick in the face and it will all be better 
227375,0,Leasha just ran over a cat  Poor kitty. |*Audra*|
7710,0,Swamped at work....  not a good day      But trying to keep positive... The weekend is not THAT far.
1585043,4,isnt it great being stuck somewhere with nothing 
851564,4,Good Morning!  but I'm still sleepy..
752874,0,being majorly lonely and sadd  .
853961,4,@_ruthless   your kathybom's kpop convert HHAAHA 
175857,0,I need my car back 
852192,4,@kyubikitsy Thanks. 
901542,4,@elizabethlai This is my mini collection of Star Wars figurines in the office.  @allysont http://twitpic.com/4j29b - what's this?
1425219,4,"@puerhan I modified some things, but the core elements of the theme remain, yes.  Thanks!"
25005,0,I want to play Rockband. 
405071,0,@singlemom75 you have no idea about too many men! im taling to like 10+ and i cant keep them strait  losing my mind here
61005,0,@Mallelou Damn...i was looking forward to your writing  oh well! have fun homeworking!
1456671,4,@justkatiee I'll cum over 
1279147,4,@xiet is this what u do now that ur not working. I approve. 
561802,0,"tomorrow i have double math, which is plain torture. i also have a math test..i just hate thursdays. "
1413969,4,"@Starbar btw, love yr profile pic. that's exactly what you look like right? (Dita Von Teese, with the heel up and everything?) "
197506,0,"I feel like crying out loud .. Forgive me, iPan and Olga dear  I'll come back tmorrow I'm sure"
623392,0,@StevenDewan i know right steve!!! Lol!! They don't respond. It's sad!! 
251955,0,@HLindskold yea that's what I'm lookin at. Have to go in to apply with VZW around here...local ATT is only looking for assistant managers 
1213218,4,going to gourock pool soon  XXX
289770,0,@chully woop woop not many eps left though 
902778,4,"Only 8 oral left!  then I have to learn them all but oh welllll, at least I don't have to write them "
64885,0,so freaking hungry. really want to get food. swine flu outside. must go hungry 
1223087,4,@MarkRosenbauer Good mornoon 
796568,0,@McTeach bummer!! You got up early and everything  Much more user friendly &amp; love new options for keeping everything organized
1076888,4,@jaimilicious @thermopolas will help you add the banner! TY 
869072,4,@eisen i'm in london all of may after the 15th  i mean it!
1350089,4,"I refuse to work anywhere where i have to wear a uniform. unless the uniform is hollister clothes, then im all in "
129548,0,"...urgh, please, anything but this. "
1562749,4,":as much as I wanted to come to a different conclusion, I read the book and watched the movie, and I am DEFINITLY an 'Edward girl' "
1124583,4,"@NikkiLav sweet, I'll pop along in 20 minutes, could be cool to waste some fools with ya if we can find a mutually low ping server! "
1572408,4,@verocious_lion Ray Manzerick doing keyboards made it all the more awesome! 
1317734,4,distrubed on right now! tune in at www.katt.com 
768362,0,I got sunburned again!  lol...13 days till my bday DD
1139434,4,@BigBoobKimber your topless! 
1181792,4,"@MalloryBrasher Aww, I LOVE YOU TOO MALLORY! "
426726,0,"@McLaren_eShop Lewis = 8th, Heikki = retired  #f1 #mclaren #competition"
593791,0,Not to impressed with iphone 3.0 
818059,4,ME ME ME!! i second that - Hiroshi Sugimoto's seascape is oh so kewl! 
776840,0,"Sorry, I don't mean to be depressing! "
1227322,4,"@Keels_90 haha yeh, it was a surpriseeee!  but im reading the story again. it really would be epic!"
892124,4,Sir Benji Marshall chats with us this arvo from 4 ; we talk nba with Kirk Penney and more shizz to get rid of for mothersday 
1529655,4,@mafanweee mwahaha she's obviously looking forward to meeting you for lunch...mwahahaha 
1056328,4,@Food2 Broccoli with Cheese Sauce...I love the basics!! Have a Good Day! 
464739,0,Stressing about exams  listening to an awsum remix. new film in production  haha when i finally upload all my stuff u can all watch!
466138,0,why is this thing happening ... 
1107112,4,@sukhjit Morning my friend! 
192754,0,&quot;@Jordanyup&quot;have you the e-mail from Miley ?? I want to write with her but I cant 
994555,4,@PembsDave @Dear_twAbby thanks for sharing the smiles 
1281658,4,@jspriddleuk @Mamalonglegs  Pants - found out!   I made black forest muffins few weeks ago and &quot;somebody&quot; drooled all over their keyboard!
1075210,4,is going to watch some TV. 
507045,0,is off to work now          Bye for now my darlings but will tweet you later!
126379,0,Mum's going in for surgery tomorrow... *iz scared* 
1498383,4,@dougiemcfly http://twitpic.com/6mf2s - I looove stich  just him. haha kidding!
567083,0,@SoxPinkPony I'm not so sure. It's prob done by comp program that would spit out inconsistent entries 
1534901,4,Strategy mtgs can be both a lot of fun and a complete beating! 
752406,0,"headed to the gym. toning and running day, my LEAST favorite "
1001958,4,@rhysamos Mercy/austin hospital taken from Heidelberg station platform 2.  And it's a great time not to be at work 
50539,0,hubby got laid off.. this month really can't get any better  
1021543,4,@QueenSapphyre I &lt;3 you Anne! I know I'm not @boomstone but I still do 
656194,0,have a distinct feeling that i've got a cold coming 
1567532,4,My cousin is a major dork! She keeps texting me about how orgasmic twilight is &amp; how she cnt put down the book  ahah
792105,0,@Adeesya how much does it cost? uugh i hate expensive things 
705116,0,I love Disney movies but Up is soooo sad 
694986,0,At the beach and it's raining 
20555,0,still awake at 5 am 
524070,0,i have nobody to talk to... 
244017,0,Well that was anticlimatic 
701587,0,i had a dream that jesse told me the reason he left me was because i was ugly. 
192715,0,"Two months after resigning,  one month after leaving and I still don't have my final payment, P45, P60 and final wage slip "
1389116,4,"Just watched The House Bunny, I agree.. with the fact that it's friends and family who matters   always did. &lt;3 &lt;3"
850588,4,"@mseewv Hey, Econo-neighbor!  It was so nice to meet you and your lovely wife this weekend!  Hope your trip home went well!  "
793449,0,such a pleasant day and i m in the office... 
847149,4,20 followers! good start! hope it'll remains. 
1425671,4,"Dear followers, I turned off all the Spymaster notifications. Sorry about all that spam! "
1320782,4,@AgesTheGreat coooooooooooool 
1389886,4,"@shegoesla ×××©×× ×, ×××©×× ×! ××? ××©××? ××××¨ ××? ×××¢× ×?××¨ "
1168693,4,"@vreece yeh for sure. Love God, loVe people, love life!! "
269442,0,:'( I've not even looked at production yet and in busy 2day and 2morro 
88000,0,@MelissaWOOF that sucks 
681326,0,"@makeupblogger yay! thats good to hear, i've been breaking out like crazy lately  and i have no clue why!"
230808,0,@alllizzz no one. violence is not the answer. hands are for helping not hurting 
860498,4,"Its fun to randomly text your nephew, without him knowing that you have his phone number "
277102,0,exam number one. 
285824,0,"I'm home. Alarm Failed. Feel sickish too.  Played Badmition yesterday, now very sore.."
511023,0,Always so tired 
1288381,4,should prepare the presentation.. but prefers enjoying the amazing weather 
927736,4,"Maybe I'll be worth filming in another decade,I'll be 27 then.Oh well, time for me to read FML "
1448199,4,Home on a Sunday afternoon. @yanhui_isdope Feel better bff  glynis jiejie will always be there for you ^^
46975,0,Bimmer fest I wish I can go  http://twitpic.com/4e81n
1333998,4,@Eddy_Chan Evernote Rocks 
1503604,4,"Taking a break, I need to finish this chapter, and then write the next chapter so then I could post chapter 26. "
856016,4,back from an amazing easter vacation 
1313356,4,@billingtonart thank you. I'm glad you like my work. I've a lot more to put up when I have the time. 
